alismataceae/sagittaria/sagittaria_latifolia
anacardiaceae/rhus/rhus_typhina
anacardiaceae/toxicodendron/toxicodendron_radicans
apiaceae/cicuta/cicuta_maculata
apiaceae/cryptotaenia/cryptotaenia_canadensis
apiaceae/daucus/daucus_carota
apocynaceae/apocynum/apocynum_cannabinum
apocynaceae/vinca/vinca_minor
araceae/arisaema/arisaema_triphyllum
apocynaceae/cynanchum/cynanchum_louiseae
asteraceae/achillea/achillea_millefolium
asteraceae/ageratina/ageratina_altissima
asteraceae/ambrosia/ambrosia_artemisiifolia
asteraceae/ambrosia/ambrosia_trifida
asteraceae/arctium/arctium_lappa
asteraceae/artemisia/artemisia_vulgaris
asteraceae/bidens/bidens_connata
asteraceae/bidens/bidens_frondosa
asteraceae/centaurea/centaurea_jacea
asteraceae/centaurea/centaurea_nigrescens
asteraceae/centaurea/centaurea_stoebe
asteraceae/doellingeria/doellingeria_umbellata
asteraceae/erigeron/erigeron_annuus
asteraceae/eupatorium/eupatorium_perfoliatum
asteraceae/eurybia/eurybia_divaricata
asteraceae/euthamia/euthamia_caroliniana
asteraceae/euthamia/euthamia_graminifolia
asteraceae/eutrochium/eutrochium_maculatum
asteraceae/eutrochium/eutrochium_purpureum
asteraceae/helianthus/helianthus_divaricatus
asteraceae/helianthus/helianthus_strumosus
asteraceae/helianthus/helianthus_tuberosus
asteraceae/leucanthemum/leucanthemum_vulgare
asteraceae/oclemena/oclemena_acuminata
asteraceae/prenanthes/prenanthes_alba
asteraceae/prenanthes/prenanthes_altissima
asteraceae/prenanthes/prenanthes_trifoliolata
asteraceae/rudbeckia/rudbeckia_hirta
asteraceae/rudbeckia/rudbeckia_laciniata
asteraceae/solidago/solidago_altissima
asteraceae/solidago/solidago_canadensis
asteraceae/solidago/solidago_flexicaulis
asteraceae/solidago/solidago_gigantea
asteraceae/solidago/solidago_latissimifolia
asteraceae/sonchus/sonchus_oleraceus
asteraceae/symphyotrichum/symphyotrichum_dumosum
asteraceae/symphyotrichum/symphyotrichum_lanceolatum
asteraceae/symphyotrichum/symphyotrichum_novae-angliae
asteraceae/symphyotrichum/symphyotrichum_prenanthoides
asteraceae/tanacetum/tanacetum_vulgare
asteraceae/taraxacum/taraxacum_officinale
asteraceae/thalictrum/thalictrum_dioicum
asteraceae/tussilago/tussilago_farfara
balsaminaceae/impatiens/impatiens_capensis
balsaminaceae/impatiens/impatiens_pallida
berberidaceae/berberis/berberis_thunbergii
betulaceae/alnus/alnus_incana
betulaceae/betula/betula_alleghaniensis
betulaceae/betula/betula_papyrifera
betulaceae/carpinus/carpinus_caroliniana
betulaceae/corylus/corylus_cornuta
betulaceae/ostrya/ostrya_virginiana
boraginaceae/lithospermum/lithospermum_officinale
boraginaceae/myosotis/myosotis_laxa
boraginaceae/myosotis/myosotis_scorpioides
brassicaceae/alliaria/alliaria_petiolata
brassicaceae/barbarea/barbarea_vulgaris
brassicaceae/brassica/brassica_nigra
campanulaceae/lobelia/lobelia_cardinalis
campanulaceae/lobelia/lobelia_inflata
campanulaceae/lobelia/lobelia_siphilitica
caprifoliaceae/lonicera/lonicera_japonica
caprifoliaceae/lonicera/lonicera_morrowii
caprifoliaceae/sambucus/sambucus_nigra
caprifoliaceae/viburnum/viburnum_acerifolium
caprifoliaceae/viburnum/viburnum_dentatum
caprifoliaceae/viburnum/viburnum_lantanoides
caryophyllaceae/dianthus/dianthus_armeria
caryophyllaceae/saponaria/saponaria_officinalis
caryophyllaceae/silene/silene_vulgaris
caryophyllaceae/stellaria/stellaria_pubera
celastraceae/euonymus/euonymus_alatus
clusiaceae/hypericum/hypericum_mutilum
clusiaceae/hypericum/hypericum_perforatum
clusiaceae/hypericum/hypericum_punctatum
clusiaceae/triadenum/triadenum_virginicum
commelinaceae/commelina/commelina_communis
convolvulaceae/calystegia/calystegia_sepium
cornaceae/cornus/cornus_amomum
cornaceae/cornus/cornus_canadensis
cornaceae/cornus/cornus_obliqua
cornaceae/cornus/cornus_rugosa
cornaceae/cornus/cornus_sericea
cucurbitaceae/echinocystis/echinocystis_lobata
cupressaceae/thuja/thuja_occidentalis
cyperaceae/carex/carex_crinita
cyperaceae/carex/carex_scoparia
cyperaceae/cyperaceae/cyperaceae_b
cyperaceae/cyperus/cyperus_strigosus
cyperaceae/schoenoplectus/schoenoplectus_pungens
cyperaceae/scirpus/scirpus_atrocinctus
cyperaceae/scirpus/scirpus_microcarpus
dennstaedtiaceae/pteridium/pteridium_aquilinum
dioscoreaceae/dioscorea/dioscorea_villosa
dryopteridaceae/dryopteris/dryopteris_carthusiana
dryopteridaceae/dryopteris/dryopteris_cristata
dryopteridaceae/matteuccia/matteuccia_struthiopteris
dryopteridaceae/onoclea/onoclea_sensibilis
dryopteridaceae/polystichum/polystichum_acrostichoides
dryopteridaceae/woodsia/woodsia_obtusa
equisetaceae/equisetum/equisetum_fluviatile
equisetaceae/equisetum/equisetum_hyemale
equisetaceae/equisetum/equisetum_palustre
equisetaceae/equisetum/equisetum_pratense
euphorbiaceae/euphorbia/euphorbia_maculata
fabaceae/amphicarpaea/amphicarpaea_bracteata
fabaceae/lotus/lotus_corniculatus
fabaceae/melilotus/melilotus_officinalis
fabaceae/robinia/robinia_pseudoacacia
fabaceae/securigera/securigera_varia
fabaceae/trifolium/trifolium_aureum
fabaceae/trifolium/trifolium_pratense
fabaceae/trifolium/trifolium_repens
fagaceae/fagus/fagus_grandifolia
fagaceae/quercus/quercus_alba
fagaceae/quercus/quercus_prinoides
fagaceae/quercus/quercus_velutina
gentianaceae/gentiana/gentiana_linearis
hamamelidaceae/hamamelis/hamamelis_virginiana
juglandaceae/carya/carya_cordiformis
juglandaceae/carya/carya_ovata
juglandaceae/juglans/juglans_cinerea
juglandaceae/juglans/juglans_nigra
juncaceae/juncaceae/juncaceae_a
juncaceae/juncus/juncus_articulatus
juncaceae/juncus/juncus_filiformis
lamiaceae/blephilia/blephilia_hirsuta
lamiaceae/clinopodium/clinopodium_vulgare
lamiaceae/collinsonia/collinsonia_canadensis
lamiaceae/glechoma/glechoma_hederacea
lamiaceae/leonurus/leonurus_cardiaca
lamiaceae/lycopus/lycopus_americanus
lamiaceae/lycopus/lycopus_rubellus
lamiaceae/prunella/prunella_vulgaris
lamiaceae/scutellaria/scutellaria_lateriflora
lauraceae/lindera/lindera_benzoin
liliaceae/hemerocallis/hemerocallis_fulva
liliaceae/maianthemum/maianthemum_racemosum
ericaceae/monotropa/monotropa_uniflora
myricaceae/myrica/myrica_gale
oleaceae/fraxinus/fraxinus_americana
oleaceae/fraxinus/fraxinus_nigra
oleaceae/fraxinus/fraxinus_pennsylvanica
onagraceae/circaea/circaea_lutetiana
onagraceae/epilobium/epilobium_ciliatum
onagraceae/ludwigia/ludwigia_palustris
onagraceae/oenethera/oenethera_biennis
orchidaceae/epipactis/epipactis_helleborine
orchidaceae/liparis/liparis_loeselii
osmundaceae/osmunda/osmunda_cinnamomea
osmundaceae/osmunda/osmunda_regalis
oxalidaceae/oxalis/oxalis_stricta
papaveraceae/chelidonium/chelidonium_majus
pinaceae/abies/abies_balsamea
pinaceae/pinus/pinus_strobus
pinaceae/tsuga/tsuga_canadensis
plantaginaceae/plantago/plantago_lanceolata
plantaginaceae/plantago/plantago_major
plantaginaceae/veronica/veronica_americana
plantaginaceae/veronica/veronica_anagallis-aquatica
platanaceae/platanus/platanus_occidentalis
poaceae/agrostis/agrostis_perennans
poaceae/brachyelytrum/brachyelytrum_aristosum
poaceae/bromus/bromus_ciliatus
poaceae/bromus/bromus_inermis
poaceae/bromus/bromus_pubescens
poaceae/cinna/cinna_arundinacea
poaceae/dactylis/dactylis_glomerata
poaceae/dichanthelium/dichanthelium_clandestinum
poaceae/digitaria/digitaria_sanguinalis
poaceae/elymus/elymus_canadensis
poaceae/elymus/elymus_hystrix
poaceae/elymus/elymus_repens
poaceae/elymus/elymus_trachycaulus
poaceae/elymus/elymus_virginicus
poaceae/glyceria/glyceria_striata
poaceae/muhlenbergia/muhlenbergia_mexicana
poaceae/panicum/panicum_dichotomiflorum
poaceae/phalaris/phalaris_arundinacea
poaceae/phleum/phleum_pratense
poaceae/poaceae/poaceae_c
polygonaceae/polygonum/polygonum_amphibium
polygonaceae/polygonum/polygonum_arifolium
polygonaceae/polygonum/polygonum_cilinode
polygonaceae/polygonum/polygonum_cuspidatum
polygonaceae/polygonum/polygonum_hydropiper
polygonaceae/polygonum/polygonum_hydropiperoides
polygonaceae/polygonum/polygonum_persicaria
polygonaceae/polygonum/polygonum_punctatum
polygonaceae/polygonum/polygonum_sagittatum
polygonaceae/polygonum/polygonum_virginianum
polygonaceae/rumex/rumex_crispus
polygonaceae/rumex/rumex_obtusifolius
primulaceae/lysimachia/lysimachia_ciliata
primulaceae/lysimachia/lysimachia_nummularia
primulaceae/lysimachia/lysimachia_quadrifolia
primulaceae/lysimachia/lysimachia_terrestris
ranunculaceae/anemone/anemone_virginiana
ranunculaceae/clematis/clematis_virginiana
ranunculaceae/ranunculus/ranunculus_pensylvanicus
ranunculaceae/ranunculus/ranunculus_recurvatus
ranunculaceae/thalictrum/thalictrum_pubescens
ranunculaceae/thalictrum/thalictrum_thalictroides
rhamnaceae/rhamnus/rhamnus_alnifolia
rhamnaceae/rhamnus/rhamnus_cathartica
rosaceae/agrimonia/agrimonia_gryposepala
rosaceae/fragaria/fragaria_vesca
rosaceae/geum/geum_canadense
rosaceae/malus/malus_pumila
rosaceae/potentilla/potentilla_recta
rosaceae/potentilla/potentilla_simplex
rosaceae/prunus/prunus_americana
rosaceae/prunus/prunus_serotina
rosaceae/prunus/prunus_virginiana
rosaceae/rosa/rosa_multiflora
rosaceae/rosa/rosa_palustris
rosaceae/rubus/rubus_allegheniensis
rosaceae/rubus/rubus_hispidus
rosaceae/rubus/rubus_idaeus
rosaceae/rubus/rubus_occidentalis
rosaceae/rubus/rubus_odoratus
rosaceae/rubus/rubus_phoenicolasius
rosaceae/rubus/rubus_pubescens
rosaceae/spiraea/spiraea_alba
rubiaceae/cephalanthus/cephalanthus_occidentalis
rubiaceae/galium/galium_aparine
rubiaceae/galium/galium_asprellum
rubiaceae/galium/galium_boreale
rubiaceae/galium/galium_mollugo
rubiaceae/galium/galium_palustre
rubiaceae/galium/galium_triflorum
rubiaceae/mitchella/mitchella_repens
salicaceae/populus/populus_deltoides
salicaceae/salix/salix_alba
salicaceae/salix/salix_nigra
salicaceae/salix/salix_pentandra
sapindaceae/acer/acer_negundo
sapindaceae/acer/acer_pensylvanicum
sapindaceae/acer/acer_rubrum
sapindaceae/acer/acer_saccharinum
sapindaceae/acer/acer_saccharum
sapindaceae/acer/acer_spicatum
saxifragaceae/heuchera/heuchera_villosa
scrophulariaceae/chelone/chelone_glabra
scrophulariaceae/linaria/linaria_vulgaris
scrophulariaceae/mimulus/mimulus_ringens
scrophulariaceae/verbascum/verbascum_thapsus
scrophulariaceae/veronica/veronica_scutellata
smilacaceae/smilax/smilax_tamnoides
solanaceae/solanum/solanum_dulcamara
thelypteridaceae/phegopteris/phegopteris_connectilis
thelypteridaceae/phegopteris/phegopteris_hexagonoptera
thelypteridaceae/thelypteris/thelypteris_noveboracensis
thelypteridaceae/thelypteris/thelypteris_palustris
malvaceae/tilia/tilia_americana
ulmaceae/ulmus/ulmus_americana
ulmaceae/ulmus/ulmus_rubra
urticaceae/boehmeria/boehmeria_cylindrica
urticaceae/laportea/laportea_canadensis
urticaceae/pilea/pilea_pumila
urticaceae/urtica/urtica_dioica
verbenaceae/verbena/verbena_hastata
verbenaceae/verbena/verbena_urticifolia
violaceae/viola/viola_a
vitaceae/parthenocissus/parthenocissus_quinquefolia
vitaceae/vitis/vitis_riparia
woodsiaceae/athyrium/athyrium_filix-femina
